# Tanca -- dados filtrados
# periodo     : 2026-01-17 00:00:00  ->  2026-01-27 00:00:00  (UTC)
# bin         : 5 min
# corte_deriv : |d(rate)/dt| < 0.075 Hz/s
# corte_dt    : dt <= 1.0 * bin_width  (0 = sem corte)
# rate_min    : 1600.00 Hz
# rate_max    : 2400.00 Hz
# bins_aceitos: 2719 / 2774  (98.0%)
# sumRate1Hz = rateHz * count  (soma dos rates de 1 Hz no bin)
# secondsEpoch, rateHz, sumRate1Hz, count
1768821150, 1602.15, 471033.55, 294
1768824450, 1935.72, 565229.07, 292
1768824750, 1936.77, 569410.84, 294
1768825050, 1932.32, 564238.69, 292
1768825350, 1933.36, 570342.26, 295
1768825650, 1929.28, 567208.11, 294
1768825950, 1934.23, 564795.36, 292
1768826250, 1928.34, 553434.14, 287
1768826550, 1927.54, 566695.89, 294
1768826850, 1931.94, 567989.42, 294
1768827150, 1931.04, 567725.89, 294
1768827450, 1935.12, 568925.71, 294
1768827750, 1932.42, 570062.45, 295
1768828050, 1935.80, 561382.62, 290
1768828350, 1922.86, 561474.98, 292
1768828650, 1938.74, 569988.12, 294
1768828950, 1924.10, 565685.66, 294
1768829250, 1926.80, 562626.55, 292
1768829550, 1921.86, 561183.66, 292
1768829850, 1918.54, 560213.00, 292
1768830150, 1917.08, 563622.98, 294
1768830450, 1930.51, 567570.84, 294
1768830750, 1937.64, 571603.86, 295
1768831050, 1933.85, 564684.01, 292
1768831350, 1941.34, 570753.03, 294
1768831650, 1937.57, 569645.76, 294
1768831950, 1944.16, 571582.98, 294
1768832250, 1935.58, 565188.17, 292
1768832550, 1947.79, 572651.38, 294
1768832850, 1939.50, 570212.91, 294
1768833150, 1947.44, 568653.34, 292
1768833450, 1944.10, 567677.27, 292
1768833750, 1945.11, 567972.63, 292
1768834050, 1940.31, 570452.32, 294
1768834350, 1925.01, 565954.16, 294
1768834650, 1937.73, 565816.15, 292
1768834950, 1930.92, 567689.62, 294
1768835250, 1940.48, 572441.10, 295
1768835550, 1934.64, 568783.12, 294
1768835850, 1947.08, 572441.99, 294
1768836150, 1943.68, 571442.12, 294
1768836450, 1951.11, 573626.34, 294
1768836750, 1944.81, 571774.29, 294
1768837050, 1957.84, 575605.38, 294
1768837350, 1950.64, 573488.05, 294
1768837650, 1958.07, 577632.01, 295
1768837950, 1947.81, 566814.15, 291
1768838250, 1963.84, 577370.42, 294
1768838550, 1961.79, 576765.80, 294
1768838850, 1960.53, 576396.78, 294
1768839150, 1962.35, 576932.36, 294
1768839450, 1957.42, 575481.20, 294
1768839750, 1964.75, 577636.10, 294
1768840050, 1962.65, 577020.37, 294
1768840350, 1970.13, 581187.25, 295
1768840650, 1955.51, 574919.29, 294
1768840950, 1963.49, 577264.62, 294
1768841250, 1957.52, 575512.01, 294
1768841550, 1969.83, 575190.77, 292
1768841850, 1968.40, 578709.93, 294
1768842150, 1968.88, 570974.48, 290
1768842450, 1968.36, 578698.86, 294
1768842750, 1956.97, 577304.72, 295
1768843050, 1968.92, 578861.43, 294
1768843350, 1953.48, 570415.57, 292
1768843650, 1963.75, 577341.48, 294
1768843950, 1967.42, 578422.67, 294
1768844250, 1970.67, 575435.49, 292
1768844550, 1950.98, 567735.28, 291
1768844850, 1963.03, 577131.49, 294
1768845150, 1961.53, 572767.61, 292
1768845450, 1966.98, 578291.38, 294
1768845750, 1969.66, 581049.74, 295
1768846050, 1970.39, 575354.17, 292
1768846350, 1969.55, 575109.73, 292
1768846650, 1957.82, 575599.13, 294
1768846950, 1963.48, 573336.30, 292
1768847250, 1960.31, 576330.60, 294
1768847550, 1965.68, 573979.11, 292
1768847850, 1954.11, 570600.38, 292
1768848150, 1963.04, 579098.03, 295
1768848450, 1949.22, 569172.15, 292
1768848750, 1960.80, 576474.44, 294
1768849050, 1958.59, 571906.95, 292
1768849350, 1957.53, 571597.39, 292
1768849650, 1952.07, 570003.11, 292
1768849950, 1961.38, 576644.80, 294
1768850250, 1957.81, 577552.80, 295
1768850550, 1951.48, 569832.06, 292
1768850850, 1954.62, 574658.94, 294
1768851150, 1948.57, 572880.04, 294
1768851450, 1956.58, 571321.92, 292
1768851750, 1948.94, 572988.90, 294
1768852050, 1953.62, 574365.59, 294
1768852350, 1944.55, 571698.24, 294
1768852650, 1954.11, 576461.83, 295
1768852950, 1942.04, 567075.30, 292
1768853250, 1948.80, 565153.26, 290
1768853550, 1946.14, 574111.46, 295
1768853850, 1959.31, 572119.15, 292
1768854150, 1961.64, 576721.35, 294
1768854450, 1957.43, 571568.21, 292
1768854750, 1967.47, 578436.39, 294
1768855050, 1953.52, 574335.72, 294
1768855350, 1958.92, 572006.08, 292
1768855650, 1950.74, 569617.16, 292
1768855950, 1960.05, 578215.81, 295
1768856250, 1947.71, 572626.45, 294
1768856550, 1957.70, 571647.61, 292
1768856850, 1956.21, 575127.19, 294
1768857150, 1955.48, 574910.53, 294
1768857450, 1951.58, 569861.81, 292
1768857750, 1947.58, 572587.61, 294
1768858050, 1949.47, 573142.97, 294
1768858350, 1939.30, 570155.17, 294
1768858650, 1948.35, 572815.82, 294
1768858950, 1928.07, 566851.68, 294
1768859250, 1933.06, 566385.34, 293
1768859550, 1910.84, 561785.55, 294
1768859850, 1901.84, 555338.55, 292
1768860150, 1896.29, 557510.58, 294
1768860450, 1894.97, 553330.61, 292
1768860750, 1873.75, 543388.50, 290
1768861050, 1880.53, 552874.69, 294
1768861350, 1867.69, 549101.49, 294
1768861650, 1878.47, 554147.99, 295
1768861950, 1867.78, 549128.09, 294
1768862250, 1883.04, 546081.40, 290
1768862550, 1892.02, 556253.77, 294
1768862850, 1875.32, 547592.93, 292
1768863150, 1879.31, 552517.91, 294
1768863450, 1863.34, 544094.15, 292
1768863750, 1854.59, 541539.55, 292
1768864050, 1844.33, 542232.50, 294
1768864350, 1836.48, 536251.20, 292
1768864650, 1821.39, 531845.48, 292
1768864950, 1821.91, 531996.85, 292
1768865250, 1822.67, 532219.97, 292
1768865550, 1822.73, 532236.08, 292
1768865850, 1815.77, 533837.09, 294
1768866150, 1807.61, 527823.48, 292
1768866450, 1806.75, 529378.10, 293
1768866750, 1795.24, 527800.15, 294
1768867050, 1791.00, 522971.43, 292
1768867350, 1787.90, 525643.40, 294
1768867650, 1786.05, 519739.69, 291
1768867950, 1778.33, 522828.43, 294
1768868250, 1781.27, 523692.11, 294
1768868550, 1773.89, 521525.04, 294
1768868850, 1769.00, 520085.12, 294
1768869150, 1761.81, 517972.59, 294
1768869450, 1772.23, 517490.50, 292
1768869750, 1760.71, 508844.94, 289
1768870050, 1762.18, 514555.43, 292
1768870350, 1770.17, 516891.01, 292
1768870650, 1760.83, 517684.82, 294
1768870950, 1769.95, 520365.86, 294
1768871250, 1754.74, 515894.78, 294
1768871550, 1764.35, 520484.15, 295
1768871850, 1754.66, 512359.97, 292
1768872150, 1770.23, 520448.95, 294
1768872450, 1765.42, 519032.24, 294
1768872750, 1769.25, 520159.28, 294
1768873050, 1763.49, 514939.14, 292
1768873350, 1771.90, 520938.70, 294
1768873650, 1759.42, 511990.44, 291
1768873950, 1768.48, 519933.21, 294
1768874250, 1774.67, 521752.62, 294
1768874550, 1774.92, 518276.21, 292
1768874850, 1781.16, 520100.01, 292
1768875150, 1768.14, 518064.38, 293
1768875450, 1780.33, 523417.46, 294
1768875750, 1778.64, 519362.93, 292
1768876050, 1776.31, 522234.12, 294
1768876350, 1777.50, 522584.07, 294
1768876650, 1782.25, 520417.06, 292
1768876950, 1780.15, 523364.34, 294
1768877250, 1788.53, 525827.67, 294
1768877550, 1789.89, 526227.42, 294
1768877850, 1779.06, 517706.25, 291
1768878150, 1789.97, 524460.81, 293
1768878450, 1779.67, 523223.50, 294
1768878750, 1793.05, 527157.82, 294
1768879050, 1789.13, 526005.12, 294
1768879350, 1792.84, 523510.20, 292
1768879650, 1794.39, 527551.19, 294
1768879950, 1795.98, 528017.38, 294
1768880250, 1796.42, 520962.83, 290
1768880550, 1805.14, 527099.82, 292
1768880850, 1800.19, 531054.99, 295
1768881150, 1806.87, 518571.85, 287
1768881450, 1804.33, 526863.58, 292
1768881750, 1807.82, 531500.10, 294
1768882050, 1808.50, 531699.81, 294
1768882350, 1802.03, 529795.70, 294
1768882650, 1811.85, 527249.34, 291
1768882950, 1814.57, 529853.43, 292
1768883250, 1815.12, 530015.66, 292
1768883550, 1816.40, 534021.87, 294
1768883850, 1819.32, 534881.40, 294
1768884150, 1816.56, 535884.92, 295
1768884450, 1824.56, 536421.70, 294
1768884750, 1816.94, 526912.82, 290
1768885050, 1819.28, 531230.37, 292
1768885350, 1819.16, 534833.76, 294
1768885650, 1827.49, 537282.57, 294
1768885950, 1819.74, 531364.05, 292
1768886250, 1816.64, 530458.66, 292
1768886550, 1827.80, 539200.28, 295
1768886850, 1825.87, 533153.96, 292
1768887150, 1825.18, 532951.25, 292
1768887450, 1825.84, 536797.42, 294
1768887750, 1831.21, 534711.99, 292
1768888050, 1835.90, 539755.89, 294
1768888350, 1838.51, 536845.32, 292
1768888650, 1828.98, 534061.43, 292
1768888950, 1838.11, 540405.16, 294
1768889250, 1833.01, 540739.10, 295
1768889550, 1830.59, 538193.71, 294
1768889850, 1840.73, 535652.06, 291
1768890150, 1834.46, 539332.46, 294
1768890450, 1836.31, 541711.83, 295
1768890750, 1828.54, 528447.67, 289
1768891050, 1834.93, 535798.70, 292
1768891350, 1832.19, 534999.36, 292
1768891650, 1838.57, 540539.06, 294
1768891950, 1838.40, 540488.85, 294
1768892250, 1831.16, 534699.14, 292
1768892550, 1833.11, 538934.29, 294
1768892850, 1838.58, 540542.74, 294
1768893150, 1832.14, 540482.24, 295
1768893450, 1842.69, 538066.60, 292
1768893750, 1846.27, 539111.77, 292
1768894050, 1831.71, 538523.23, 294
1768894350, 1838.78, 533247.09, 290
1768894650, 1831.04, 538325.27, 294
1768894950, 1836.91, 540050.56, 294
1768895250, 1825.63, 536735.01, 294
1768895550, 1838.85, 536944.71, 292
1768895850, 1833.21, 537131.87, 293
1768896150, 1839.58, 540835.35, 294
1768896450, 1836.25, 539856.11, 294
1768896750, 1843.56, 538318.80, 292
1768897050, 1834.36, 539303.15, 294
1768897350, 1845.42, 538863.53, 292
1768897650, 1844.45, 542267.75, 294
1768897950, 1837.30, 536491.96, 292
1768898250, 1851.05, 546059.30, 295
1768898550, 1848.13, 543350.07, 294
1768898850, 1847.78, 539552.27, 292
1768899150, 1842.47, 538002.68, 292
1768899450, 1848.60, 543488.27, 294
1768899750, 1839.08, 537012.68, 292
1768900050, 1842.76, 541771.74, 294
1768900350, 1833.67, 539099.65, 294
1768900650, 1839.45, 537119.57, 292
1768900950, 1835.16, 539537.94, 294
1768901250, 1845.25, 542504.38, 294
1768901550, 1844.13, 538486.09, 292
1768901850, 1834.34, 539296.10, 294
1768902150, 1844.61, 538625.15, 292
1768902450, 1828.48, 530260.34, 290
1768902750, 1843.02, 538161.44, 292
1768903050, 1836.45, 539915.16, 294
1768906650, 1845.06, 538756.44, 292
1768906950, 1843.87, 542097.92, 294
1768907250, 1828.92, 537703.56, 294
1768907550, 1835.07, 539509.64, 294
1768907850, 1824.98, 527420.38, 289
1768908150, 1833.74, 539118.87, 294
1768908450, 1824.78, 527362.31, 289
1768908750, 1831.20, 538374.04, 294
1768909050, 1827.33, 537235.28, 294
1768909350, 1834.94, 539472.59, 294
1768909650, 1828.04, 533787.62, 292
1768909950, 1836.19, 539840.44, 294
1768910250, 1829.24, 539626.86, 295
1768910550, 1836.76, 540008.57, 294
1768910850, 1833.42, 535360.02, 292
1768911150, 1832.15, 538651.50, 294
1768911450, 1842.21, 537925.96, 292
1768911750, 1826.50, 536991.32, 294
1768912050, 1836.72, 541831.82, 295
1768912350, 1831.22, 531053.41, 290
1768912650, 1841.39, 537684.71, 292
1768912950, 1837.71, 536612.25, 292
1768913250, 1838.92, 540643.29, 294
1768913550, 1832.91, 538876.92, 294
1768913850, 1834.10, 539224.13, 294
1768914150, 1831.87, 540401.87, 295
1768914450, 1835.44, 539618.98, 294
1768914750, 1838.60, 540547.60, 294
1768915050, 1834.21, 535590.63, 292
1768915350, 1844.47, 538585.33, 292
1768915650, 1830.59, 538192.82, 294
1768915950, 1838.27, 542290.16, 295
1768916250, 1827.88, 528258.66, 289
1768916550, 1844.02, 542141.38, 294
1768916850, 1838.58, 542380.07, 295
1768917150, 1841.74, 541471.06, 294
1768917450, 1838.84, 536942.31, 292
1768917750, 1833.58, 539071.94, 294
1768918050, 1828.20, 537491.32, 294
1768918350, 1828.19, 533830.58, 292
1768918650, 1834.70, 539403.01, 294
1768918950, 1828.94, 539538.36, 295
1768919250, 1827.00, 531655.89, 291
1768919550, 1820.30, 535167.26, 294
1768919850, 1830.66, 540045.18, 295
1768920150, 1821.94, 535649.65, 294
1768920450, 1824.90, 536520.51, 294
1768920750, 1817.38, 527040.26, 290
1768921050, 1813.08, 529420.23, 292
1768921350, 1808.36, 531658.36, 294
1768921650, 1820.16, 531486.06, 292
1768921950, 1800.02, 529206.66, 294
1768922250, 1810.18, 532194.04, 294
1768922550, 1812.15, 532771.03, 294
1768922850, 1802.96, 524662.02, 291
1768923150, 1804.38, 530487.81, 294
1768923450, 1799.96, 521988.10, 290
1768923750, 1814.97, 533601.90, 294
1768924050, 1811.46, 532570.58, 294
1768924350, 1819.89, 531406.48, 292
1768924650, 1805.11, 530701.26, 294
1768924950, 1810.05, 532154.01, 294
1768925250, 1800.84, 524045.32, 291
1768925550, 1812.51, 532878.62, 294
1768925850, 1811.02, 532440.42, 294
1768926150, 1827.00, 537138.73, 294
1768926450, 1831.02, 532827.36, 291
1768926750, 1821.98, 535661.66, 294
1768927050, 1830.40, 528986.50, 289
1768927350, 1820.36, 535186.95, 294
1768927650, 1833.77, 539128.34, 294
1768927950, 1821.41, 535495.61, 294
1768928250, 1821.36, 531837.21, 292
1768928550, 1817.04, 534209.41, 294
1768928850, 1825.88, 529506.18, 290
1768929150, 1818.42, 530978.51, 292
1768929450, 1823.22, 536026.49, 294
1768929750, 1807.48, 531398.72, 294
1768930050, 1823.15, 536007.43, 294
1768930350, 1824.78, 534661.29, 293
1768930650, 1822.61, 532202.87, 292
1768930950, 1825.11, 536582.88, 294
1768931250, 1819.77, 535011.55, 294
1768931550, 1824.63, 536442.56, 294
1768931850, 1812.52, 532880.26, 294
1768932150, 1814.09, 529715.49, 292
1768932450, 1825.34, 536651.35, 294
1768932750, 1833.04, 535248.45, 292
1768933050, 1830.10, 538049.63, 294
1768933350, 1833.93, 541010.02, 295
1768933650, 1818.44, 534622.67, 294
1768933950, 1822.34, 532122.06, 292
1768934250, 1834.05, 539211.48, 294
1768934550, 1834.19, 526411.62, 287
1768934850, 1831.59, 538488.49, 294
1768935150, 1847.28, 543099.00, 294
1768935450, 1851.50, 544340.18, 294
1768935750, 1848.11, 539648.02, 292
1768936050, 1849.63, 532694.26, 288
1768936350, 1845.71, 538945.99, 292
1768936650, 1855.18, 545422.40, 294
1768936950, 1845.39, 542544.72, 294
1768937250, 1855.85, 545621.09, 294
1768937550, 1847.64, 543206.82, 294
1768937850, 1849.51, 540057.45, 292
1768938150, 1851.53, 544349.63, 294
1768938450, 1842.37, 541655.98, 294
1768938750, 1851.76, 535159.95, 289
1768939050, 1851.99, 544485.92, 294
1768939350, 1857.28, 542326.73, 292
1768939650, 1847.47, 541309.53, 293
1768939950, 1852.77, 537303.74, 290
1768940250, 1841.36, 541360.30, 294
1768940550, 1854.07, 541388.38, 292
1768940850, 1844.72, 542347.75, 294
1768941150, 1843.10, 541870.57, 294
1768941450, 1831.25, 538388.92, 294
1768941750, 1829.55, 534228.19, 292
1768942050, 1820.03, 524168.35, 288
1768942350, 1812.76, 531139.78, 293
1768942650, 1817.82, 527168.43, 290
1768942950, 1816.08, 530296.40, 292
1768943250, 1822.45, 535800.42, 294
1768943550, 1824.48, 532748.94, 292
1768943850, 1826.99, 537133.99, 294
1768944150, 1830.50, 538165.89, 294
1768944450, 1830.37, 539958.24, 295
1768944750, 1825.34, 536649.47, 294
1768945050, 1834.65, 539387.13, 294
1768945350, 1824.16, 532653.72, 292
1768945650, 1830.37, 538128.58, 294
1768945950, 1833.46, 539038.12, 294
1768946250, 1826.26, 536921.44, 294
1768946550, 1831.68, 538514.48, 294
1768946850, 1824.68, 536454.57, 294
1768947150, 1828.44, 539389.43, 295
1768947450, 1829.05, 537740.52, 294
1768947750, 1829.93, 534340.06, 292
1768948050, 1823.37, 536071.95, 294
1768948350, 1830.81, 538257.09, 294
1768948650, 1829.02, 537732.32, 294
1768948950, 1830.95, 534636.51, 292
1768949250, 1825.27, 538454.18, 295
1768949550, 1831.64, 538503.53, 294
1768949850, 1815.25, 526423.43, 290
1768950150, 1831.35, 538416.85, 294
1768950450, 1828.26, 537508.40, 294
1768950750, 1826.08, 536868.08, 294
1768951050, 1833.76, 540958.26, 295
1768951350, 1825.36, 533005.61, 292
1768951650, 1829.45, 537857.70, 294
1768951950, 1820.34, 531537.85, 292
1768952250, 1831.40, 538430.94, 294
1768952550, 1822.19, 535723.89, 294
1768952850, 1832.53, 540596.28, 295
1768953150, 1822.03, 532033.53, 292
1768953450, 1821.72, 531943.24, 292
1768953750, 1827.15, 537181.27, 294
1768954050, 1831.00, 534651.67, 292
1768954350, 1826.82, 537085.04, 294
1768954650, 1824.82, 536495.75, 294
1768954950, 1830.26, 538095.24, 294
1768955250, 1817.75, 534419.23, 294
1768955550, 1822.28, 535750.22, 294
1768955850, 1821.38, 535484.38, 294
1768956150, 1829.79, 532467.76, 291
1768956450, 1828.00, 539261.12, 295
1768956750, 1831.35, 534754.11, 292
1768957050, 1822.36, 535774.55, 294
1768957350, 1825.84, 536798.03, 294
1768957650, 1820.33, 535177.81, 294
1768957950, 1825.04, 532911.55, 292
1768958250, 1827.47, 537275.02, 294
1768958550, 1823.32, 536056.73, 294
1768958850, 1830.56, 534522.28, 292
1768959150, 1814.92, 529955.86, 292
1768959450, 1813.29, 531294.42, 293
1768959750, 1805.04, 527070.79, 292
1768960050, 1809.96, 528508.62, 292
1768960350, 1806.02, 527356.66, 292
1768960650, 1813.03, 533030.67, 294
1768960950, 1810.12, 532176.15, 294
1768961250, 1814.37, 529796.14, 292
1768961550, 1813.99, 533313.78, 294
1768961850, 1815.73, 530192.65, 292
1768962150, 1818.85, 534741.86, 294
1768962450, 1814.47, 531638.71, 293
1768962750, 1824.71, 536464.38, 294
1768963050, 1816.61, 534083.89, 294
1768963350, 1824.12, 536289.97, 294
1768963650, 1818.66, 534686.52, 294
1768963950, 1821.17, 531780.68, 292
1768964250, 1814.50, 533462.77, 294
1768964550, 1823.52, 532467.91, 292
1768964850, 1817.49, 534342.06, 294
1768965150, 1827.41, 533602.49, 292
1768965450, 1822.79, 532254.71, 292
1768965750, 1828.26, 533851.77, 292
1768966050, 1821.04, 537207.27, 295
1768966350, 1828.10, 537462.00, 294
1768966650, 1824.09, 532634.81, 292
1768966950, 1821.74, 535592.09, 294
1768967250, 1828.05, 530133.45, 290
1768967550, 1822.13, 528418.81, 290
1768967850, 1825.99, 536842.45, 294
1768968150, 1819.62, 531328.51, 292
1768968450, 1829.65, 537916.04, 294
1768968750, 1819.68, 534986.04, 294
1768969050, 1824.10, 528989.64, 290
1768969350, 1817.03, 530572.15, 292
1768969650, 1826.10, 536872.25, 294
1768969950, 1832.39, 533225.85, 291
1768970250, 1822.16, 535716.47, 294
1768970550, 1839.56, 537152.70, 292
1768970850, 1828.46, 539396.55, 295
1768971150, 1834.20, 539255.19, 294
1768971450, 1827.68, 537337.41, 294
1768971750, 1840.86, 541213.18, 294
1768972050, 1830.02, 534366.76, 292
1768972350, 1832.40, 535061.48, 292
1768972650, 1826.29, 529623.61, 290
1768972950, 1839.73, 540880.00, 294
1768973250, 1829.95, 534344.14, 292
1768973550, 1839.73, 540881.01, 294
1768973850, 1831.98, 540434.07, 295
1768974150, 1834.01, 535531.56, 292
1768974450, 1843.40, 538271.42, 292
1768974750, 1832.12, 534979.73, 292
1768975050, 1836.03, 536119.78, 292
1768975350, 1840.03, 537288.90, 292
1768975650, 1838.30, 540460.32, 294
1768975950, 1836.16, 537994.92, 293
1768976250, 1836.33, 539882.38, 294
1768976550, 1834.55, 535688.87, 292
1768976850, 1847.98, 543305.98, 294
1768977150, 1839.05, 533325.86, 290
1768977450, 1847.92, 539592.96, 292
1768977750, 1846.91, 539297.69, 292
1768978050, 1847.58, 537645.30, 291
1768978350, 1847.32, 544960.38, 295
1768978650, 1840.33, 530014.05, 288
1768978950, 1852.20, 537137.17, 290
1768979250, 1844.94, 542411.17, 294
1768979550, 1855.59, 541833.22, 292
1768979850, 1846.79, 542954.83, 294
1768980150, 1858.61, 546430.12, 294
1768980450, 1854.40, 545194.70, 294
1768980750, 1858.13, 546289.84, 294
1768981050, 1851.42, 544317.18, 294
1768981350, 1860.88, 547097.52, 294
1768981650, 1854.21, 545138.12, 294
1768981950, 1858.12, 548145.50, 295
1768982250, 1860.56, 547004.45, 294
1768982550, 1850.30, 543988.07, 294
1768982850, 1858.57, 542703.37, 292
1768983150, 1853.78, 541303.40, 292
1768983450, 1855.81, 538184.77, 290
1768983750, 1855.18, 545422.02, 294
1768984050, 1853.54, 544940.65, 294
1768984350, 1850.51, 532945.51, 288
1768984650, 1857.51, 546108.82, 294
1768984950, 1848.80, 539848.48, 292
1768985250, 1861.62, 547317.04, 294
1768985550, 1863.84, 547969.62, 294
1768985850, 1851.99, 546335.66, 295
1768986150, 1863.68, 542331.03, 291
1768986450, 1852.80, 544724.26, 294
1768986750, 1858.96, 546535.65, 294
1768987050, 1857.95, 548096.27, 295
1768987350, 1865.44, 544707.73, 292
1768987650, 1854.37, 541476.51, 292
1768987950, 1863.42, 544119.72, 292
1768988250, 1860.82, 543359.94, 292
1768988550, 1868.46, 549327.46, 294
1768988850, 1857.80, 546191.83, 294
1768989150, 1867.31, 545253.73, 292
1768989450, 1847.27, 544943.94, 295
1768989750, 1858.07, 546273.09, 294
1768990050, 1858.51, 535249.56, 288
1768990650, 1831.83, 538558.48, 294
1768990950, 1829.74, 526964.83, 288
1768991250, 1832.73, 535156.78, 292
1768991550, 1845.41, 542551.40, 294
1768991850, 1857.98, 548103.58, 295
1768992150, 1851.55, 544354.96, 294
1768992450, 1861.37, 543520.39, 292
1768992750, 1847.38, 539435.61, 292
1768993050, 1857.70, 546163.02, 294
1768993350, 1846.56, 542889.29, 294
1768993650, 1855.84, 538193.69, 290
1768993950, 1852.45, 540914.24, 292
1768994250, 1853.67, 539418.13, 291
1768994550, 1861.70, 547340.99, 294
1768994850, 1851.91, 535203.39, 289
1768995150, 1866.61, 548782.31, 294
1768995450, 1856.03, 545671.36, 294
1768995750, 1864.38, 548127.79, 294
1768996050, 1857.72, 542452.87, 292
1768996350, 1861.14, 547175.59, 294
1768996650, 1863.71, 549793.00, 295
1768996950, 1875.72, 551461.26, 294
1768997250, 1862.89, 543963.02, 292
1768997550, 1869.20, 549545.53, 294
1768997850, 1878.41, 552253.89, 294
1768998150, 1862.13, 543741.25, 292
1768998450, 1868.61, 547502.76, 293
1768998750, 1854.76, 541590.33, 292
1768999050, 1866.58, 548775.18, 294
1768999350, 1862.78, 543932.60, 292
1768999650, 1870.45, 549912.15, 294
1768999950, 1864.46, 548150.09, 294
1769000250, 1866.72, 545081.57, 292
1769000550, 1863.96, 549867.90, 295
1769000850, 1862.84, 547676.22, 294
1769001150, 1858.98, 546539.79, 294
1769001450, 1862.00, 547426.55, 294
1769001750, 1866.64, 548791.43, 294
1769002050, 1857.38, 546070.96, 294
1769002350, 1867.50, 545309.74, 292
1769002650, 1857.67, 542439.49, 292
1769002950, 1870.67, 546235.02, 292
1769003250, 1869.72, 549698.44, 294
1769003550, 1877.37, 548191.61, 292
1769003850, 1866.63, 539457.40, 289
1769004150, 1869.56, 549649.31, 294
1769004450, 1865.25, 548382.75, 294
1769004750, 1867.72, 549109.92, 294
1769005050, 1866.58, 548773.19, 294
1769005350, 1870.09, 551677.17, 295
1769005650, 1861.39, 547249.01, 294
1769005950, 1872.90, 546885.62, 292
1769006250, 1874.22, 541649.77, 289
1769006550, 1873.20, 550721.59, 294
1769006850, 1878.71, 548582.65, 292
1769007150, 1863.70, 547928.59, 294
1769007450, 1872.45, 550501.33, 294
1769007750, 1859.72, 546757.32, 294
1769008050, 1866.88, 550730.08, 295
1769008350, 1864.93, 548290.01, 294
1769008650, 1869.85, 549735.51, 294
1769008950, 1865.55, 548470.82, 294
1769009250, 1869.84, 545992.09, 292
1769009550, 1866.54, 545030.95, 292
1769009850, 1860.80, 547076.12, 294
1769010150, 1864.56, 544450.24, 292
1769010450, 1858.22, 542599.65, 292
1769010750, 1872.78, 544979.71, 291
1769011050, 1864.11, 548047.27, 294
1769011350, 1862.26, 543778.61, 292
1769011650, 1865.08, 544602.13, 292
1769011950, 1871.30, 546420.16, 292
1769012250, 1863.95, 548001.47, 294
1769012550, 1868.40, 549309.62, 294
1769012850, 1864.85, 544535.53, 292
1769013150, 1869.88, 549743.99, 294
1769013450, 1872.87, 550624.09, 294
1769013750, 1871.41, 542708.95, 290
1769014050, 1869.29, 545833.70, 292
1769014350, 1855.02, 545376.02, 294
1769014650, 1868.14, 539893.40, 289
1769014950, 1859.65, 539299.71, 290
1769015250, 1874.04, 552841.74, 295
1769015550, 1872.35, 550471.66, 294
1769015850, 1874.66, 547401.71, 292
1769016150, 1871.07, 546352.95, 292
1769016450, 1875.64, 551438.33, 294
1769016750, 1871.47, 550211.31, 294
1769017050, 1876.00, 544038.75, 290
1769017350, 1871.28, 546413.65, 292
1769017650, 1867.65, 549087.99, 294
1769017950, 1869.39, 549600.11, 294
1769018250, 1862.73, 545780.76, 293
1769018550, 1867.47, 545302.44, 292
1769018850, 1861.06, 547151.07, 294
1769019150, 1860.23, 545046.30, 293
1769019450, 1857.30, 544188.81, 293
1769019750, 1862.60, 547603.95, 294
1769020050, 1861.34, 547234.55, 294
1769020350, 1864.65, 544477.12, 292
1769020650, 1862.39, 549405.13, 295
1769020950, 1870.98, 550067.06, 294
1769021250, 1866.17, 548655.24, 294
1769021550, 1876.41, 547910.91, 292
1769021850, 1868.51, 549342.76, 294
1769022150, 1866.47, 545008.25, 292
1769022450, 1866.55, 545032.89, 292
1769022750, 1862.43, 543828.19, 292
1769023050, 1869.19, 549540.74, 294
1769023350, 1863.71, 547931.28, 294
1769023650, 1870.09, 549805.95, 294
1769023950, 1862.82, 543944.45, 292
1769024250, 1864.24, 548086.20, 294
1769024550, 1862.59, 549464.67, 295
1769024850, 1859.79, 543058.20, 292
1769025150, 1850.33, 543996.54, 294
1769025450, 1858.71, 546460.43, 294
1769025750, 1851.65, 544384.94, 294
1769026050, 1848.69, 539817.42, 292
1769026350, 1855.43, 538075.16, 290
1769026650, 1850.65, 536687.88, 290
1769026950, 1857.75, 546178.64, 294
1769027250, 1854.18, 543275.55, 293
1769027550, 1859.59, 539281.30, 290
1769027850, 1853.50, 541222.78, 292
1769028150, 1858.42, 546375.28, 294
1769028450, 1854.04, 545086.67, 294
1769028750, 1866.92, 548874.29, 294
1769029050, 1859.37, 546654.92, 294
1769029350, 1861.74, 547352.42, 294
1769029650, 1864.04, 546165.04, 293
1769029950, 1868.54, 545614.95, 292
1769030250, 1871.55, 546493.65, 292
1769030550, 1861.86, 547386.89, 294
1769030850, 1866.02, 544877.54, 292
1769031150, 1862.69, 547632.18, 294
1769031450, 1864.76, 548239.30, 294
1769031750, 1865.22, 548374.56, 294
1769032050, 1867.45, 549031.11, 294
1769032350, 1861.80, 549230.24, 295
1769032650, 1864.22, 548080.30, 294
1769032950, 1859.28, 542909.72, 292
1769033250, 1868.42, 549314.33, 294
1769033550, 1867.76, 545384.85, 292
